,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
10,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,183,63.654189831254335,-0.006990497485280801,1.8925571678540645,7.214086130337837,7.207095644107231,17.978383054488745,2.742678165435791,1.0010407615166443,220000,624,10,1200.6348221302032,0.0
11,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,181,83.62584311675151,-0.004114228451194671,1.808023781195665,11.021570834746727,11.017456598770924,28.700376201898624,3.5471835136413574,1.0001248398652443,240000,722,11,1321.1800873279572,0.0
12,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,181,84.50983180978034,-0.003945153609562952,1.7083789599247468,14.554532144008538,14.55058698409643,45.829143010041655,3.593850612640381,0.9996669813608512,260000,826,12,1435.9294443130493,0.0
13,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,179,73.48976777544387,-0.005756888077116738,1.6428471077711155,21.297254259158404,21.29149737358093,72.46513451796312,3.0683233737945557,0.9998265948815224,280000,953,13,1558.4677920341492,0.0
14,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,178,88.86955261173449,-0.005337802620413594,1.5401138401948489,24.671994458712064,24.666656612738585,85.60463825250284,3.166421890258789,1.0001471718152364,300000,1077,14,1677.9991190433502,0.0
15,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,177,118.11893040888356,-0.004100818184610361,1.4814318913679856,26.92588034898807,26.92177949807583,107.02069636491629,3.848231077194214,1.0005108615526785,320000,1182,15,1798.6318640708923,0.0
16,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,177,133.80921246785383,-0.00364969786352072,1.45278135400552,28.396897555620242,28.393247881913798,123.20311172803243,3.382686138153076,0.9994418229812231,340000,1277,16,1918.5815646648407,0.0
17,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,176,140.6189422643027,-0.002990485334959932,1.406846168713692,30.785485558632093,30.782495014484113,138.44957625804804,3.1251487731933594,0.9986439244105265,360000,1376,17,2039.1599247455597,0.01
18,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,175,143.89456809588884,-0.0025790826727946597,1.3865265763722934,30.65425191659194,30.65167277531746,154.0721836236807,2.308192491531372,0.9995599786440531,380000,1475,18,2159.8559424877167,0.0
19,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,175,140.16367090916432,-0.0018917840618926744,1.344255030919344,36.688935683323784,36.68704397250445,175.5594527024489,1.7015225887298584,0.9989385767624929,400000,1576,19,2281.068500518799,0.01
20,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,174,154.94591501479778,-0.001220450144356642,1.3349283307026594,35.4787535740779,35.47753320229359,206.46717803172575,2.3703765869140625,0.9994014542836409,420000,1674,20,2402.0985996723175,0.06
21,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,174,142.5168030334007,-0.0014343037920741316,1.305108575637524,45.24088682272495,45.23945244275607,218.02703255384395,1.487625002861023,1.0000727113240804,440000,1783,21,2525.6733932495117,0.02
22,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,173,149.59478019566467,-0.0015666056281098953,1.2517291975327027,37.75008686750363,37.74852019578983,245.10474596757155,1.3152294158935547,0.9992146976483174,460000,1889,22,2646.9038667678833,0.04
23,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,173,152.33713653707355,0.001105282087929738,1.266364888044504,45.2333068285233,45.23441217618111,270.000964986361,0.8003723621368408,0.999593666043037,480000,1993,23,2771.63192653656,0.02
24,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,172,160.38136279274062,-0.0009239175195734088,1.276342607767154,42.3374534142323,42.33652970974262,322.96024966117665,0.6822066307067871,0.999301835665336,500000,2091,24,2893.845141649246,0.03
25,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,172,180.33375431384204,0.00042575078908927165,1.3208607458151305,40.474889816381996,40.475315558604706,385.09296203026406,0.5686120986938477,1.0000933251319788,520000,2180,25,3017.409240961075,0.08
26,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,172,183.2959478964114,0.0007487022891067541,1.3417479551755465,34.90872920598739,34.90947784766173,349.8095087295923,0.6777238249778748,0.9994869846564073,540000,2265,26,3138.706438064575,0.08
27,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,171,164.60034596824138,-0.0012645975716459828,1.2616377049531693,52.3111280416831,52.30986327391405,435.9859524262257,0.14625366032123566,0.9996149128064131,560000,2360,27,3260.583420753479,0.07
28,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,171,153.45070724835207,-0.0007837706454432545,1.2368495884614112,57.328259563446046,57.32747595615876,449.611875191713,-0.5011920928955078,0.9994659491074391,580000,2464,28,3382.804455280304,0.08
29,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,171,162.52662951132297,-0.0010978329275997403,1.1985627938539554,44.23784975394224,44.236752062577466,452.3341301942483,0.7525737881660461,1.000373677107004,600000,2569,29,3506.2826063632965,0.06
30,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,170,152.96975588547642,0.001542108924462436,1.0783265077150785,49.70266806040055,49.70421025202825,543.6451571537898,0.5345896482467651,0.9998422175645828,620000,2680,30,3629.068688392639,0.02
31,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,170,128.6997506167612,0.001445126109637129,1.0188509782155355,42.63830118179321,42.639746438539945,571.0262842422877,-0.7075819373130798,0.9996395861491179,640000,2810,31,3749.1002790927887,0.01
32,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,170,149.81665414272192,0.0037287178109041775,1.0441734007535837,43.13281262226594,43.136541574429245,663.3168413406763,0.2358311265707016,0.9997438362775705,660000,2927,32,3872.8995835781097,0.05
33,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,170,144.5314413198181,0.004282712883865222,0.9227119131730153,49.45467772117028,49.45896055514996,765.8377793532152,0.4088726043701172,0.9998477838742428,680000,3054,33,3998.051258087158,0.04
34,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,169,141.99711248278908,0.006806041356414939,0.9048421224722496,35.72813394497602,35.73493987841484,743.1767925164638,0.2317497432231903,1.0001476785311332,700000,3183,34,4122.9476907253265,0.0
35,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,169,137.07314393641485,0.004266296149804615,0.8625353904106678,35.14596864993756,35.15023496823433,870.3380715199006,-0.524048924446106,0.9995515564313302,720000,3317,35,4245.869853973389,0.01
36,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,169,135.082357595659,0.0018732960944852005,0.788275395371975,38.9441478460263,38.946021155821974,974.1299079699394,0.017901185899972916,1.0006401329468457,740000,3454,36,4369.600389719009,0.01
37,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,169,125.21081402817619,0.00187393919361803,0.7675045879223408,44.12592747761653,44.12780145987486,1011.5551673693535,-0.9900779128074646,0.9996558530972555,760000,3600,37,4491.66144824028,0.01
38,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,169,119.02538506210868,0.006491544757945797,0.6881193732604002,38.682492992205496,38.688984570136434,1083.886614051232,-0.7013477087020874,1.000474483309648,780000,3754,38,4612.896499872208,0.0
39,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,168,122.07691364116744,0.00883373821584078,0.7487368465998234,40.06692095780984,40.07575488457313,1120.3362960424179,-1.3261396884918213,1.000553817091844,800000,3904,39,4735.16948890686,0.0
40,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,168,144.10484455527723,0.0032879540213168815,0.6330632923505245,36.41922234755296,36.422510403853195,1375.0443763928536,1.2818310260772705,1.0005152478432044,820000,4044,40,4861.773825883865,0.0
41,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,168,133.69279571456028,0.003943687183066057,0.612130891206937,37.60989282070062,37.613836564773166,1278.2122821514422,0.21722806990146637,1.0001698585656973,840000,4189,41,4987.747452259064,0.0
42,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,168,132.87010743503677,0.0018335704321567065,0.6196793602827267,53.56607107260288,53.56790475600805,1161.8139878101838,0.1442524790763855,0.9999973230637037,860000,4333,42,5112.1853613853455,0.01
43,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,167,122.69971837744392,0.0006228567035391163,0.545190405463561,62.57786827087402,62.578491103343474,1324.385769535945,-0.15766815841197968,1.0004113437273563,880000,4485,43,5238.113809347153,0.0
44,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,167,147.9183834567903,0.004729359883528489,0.4948600363272887,50.43560666059837,50.44033614672147,1220.1137656774276,1.2084249258041382,1.0013047212209456,900000,4626,44,5364.637845993042,0.0
45,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,167,141.6852141226855,0.004673958351262487,0.5715299487878115,66.2161585905613,66.22083237232306,1380.0762915586813,0.05614405497908592,0.9997160501205005,920000,4771,45,5490.213671922684,0.0
46,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,167,139.40613171609203,0.003988275738456884,0.587775235871474,66.11914451794746,66.12313279371995,1536.5734114818083,0.43125876784324646,1.0001183778047562,940000,4914,46,5614.603031158447,0.0
47,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,167,152.3596577000589,0.0047309367965238215,0.5470078636438419,63.672971930870645,63.67770295265393,1441.9577087793596,0.6441794037818909,0.9996279918230497,960000,5048,47,5741.552037239075,0.0
48,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,167,136.68880756976603,0.0013085217018110249,0.5563109681392328,59.496229836879635,59.49753823891664,1465.1525134355593,0.44721928238868713,0.9997568086171762,980000,5183,48,5866.2878448963165,0.0
49,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,166,150.181509576241,0.004038461861917033,0.5146354342118288,82.79381912916135,82.79785750951523,1820.7165205344177,0.8089930415153503,0.9994806797840656,1000000,5320,49,5989.9317746162415,0.0
50,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,166,140.44450007889517,0.004573543609167712,0.5014305398632318,84.36798095214061,84.37255465678679,1692.0521513327574,-0.8330381512641907,0.9992522734097945,1020000,5463,50,6115.472012042999,0.0
